rating_id,user_id,movie_id,rating,review_date
R18369,15805,3169,3.5,08-01-2025
R18370,15556,3949,4,08-01-2025
R18371,15273,1676,4,08-01-2025
R18372,15044,3935,4,08-01-2025
R18373,15977,439,3,08-01-2025
R18374,16226,799,5,08-01-2025
R18375,15700,1887,3,08-01-2025
R18376,16004,217,4.5,08-01-2025
R18377,15002,1732,3.5,08-01-2025
R18378,16140,340,3,08-01-2025
R18379,15452,3742,4.5,08-01-2025
R18380,15497,3166,4,08-01-2025
R18381,16117,2697,2.5,08-01-2025
R18382,15030,3735,4.5,08-01-2025
R18383,15663,1199,4,08-01-2025
R18384,15297,3543,4.5,08-01-2025
R18385,15972,1443,4,08-01-2025
R18386,16264,1839,5,08-01-2025
R18387,16197,2389,4,08-01-2025
R18388,16129,183,3,08-01-2025
R18389,15224,2000,4.5,08-01-2025
R18390,15429,1484,4.5,08-01-2025
R18391,15992,1443,3,08-01-2025
R18392,15361,2447,2.5,08-01-2025
R18394,16140,1671,3,08-01-2025
R18395,15826,2761,4,08-01-2025
R18396,15640,4080,4,08-01-2025
R18397,15956,1834,3.5,08-01-2025
R18398,15255,3900,5,08-01-2025
R18399,15518,1978,4,08-01-2025
R18400,15237,2729,2,08-01-2025
R18401,15761,4177,2.5,08-01-2025
R18402,15072,3268,5,08-01-2025
R18403,16369,1039,5,08-01-2025
R18404,16087,162,3,08-01-2025
R18405,15243,1226,4,08-01-2025
R18406,15478,662,5,08-01-2025
R18407,15703,1149,1.5,08-01-2025
R18408,15947,2289,4.5,08-01-2025
R18409,15703,3772,5,08-01-2025
R18410,15015,1869,5,08-01-2025
R18411,15166,11,5,08-01-2025
R18412,16179,4109,4,08-01-2025
R18413,15311,611,5,08-01-2025
R18414,15858,2540,4,08-01-2025
R18415,15807,2591,3,08-01-2025
R18416,15478,472,5,08-01-2025
R18417,15527,3742,4.5,08-01-2025
R18418,15450,1120,4,08-01-2025
R18419,16386,2873,4.5,08-01-2025
R18420,15449,3543,4.5,08-01-2025
R18421,15365,4044,4.5,08-01-2025
R18422,15944,1277,4,08-01-2025
R18423,15020,3897,4,08-01-2025
R18424,16201,2418,4,08-01-2025
R18425,15432,2584,1.5,08-01-2025
R18426,16179,4148,3.5,09-01-2025
R18427,15530,1135,3,09-01-2025
R18428,16386,4221,5,09-01-2025
R18429,15576,3732,4,09-01-2025
R18430,15311,1011,5,09-01-2025
R18431,15619,1834,4.5,09-01-2025
R18432,15348,1600,5,09-01-2025
R18433,15407,1712,5,09-01-2025
R18434,15452,579,5,09-01-2025
R18435,15336,2328,2.5,09-01-2025
R18436,16398,2961,4.5,09-01-2025
R18437,16202,3859,1,09-01-2025
R18438,15452,183,5,09-01-2025
R18439,15054,2315,4.5,09-01-2025
R18440,15077,2566,3.5,09-01-2025
R18441,16141,2837,4,09-01-2025
R18442,15316,162,4.5,09-01-2025
R18443,16153,1437,3.5,09-01-2025
R18444,15359,1384,4.5,09-01-2025
R18445,15998,329,3.5,09-01-2025
R18446,15094,3232,4.5,09-01-2025
R18447,15224,790,5,09-01-2025
R18448,15902,3836,4.5,09-01-2025
R18449,16416,1255,4,09-01-2025
R18450,15351,2459,5,09-01-2025
R18451,15805,1671,2,09-01-2025
R18452,15986,1887,4.5,09-01-2025
R18453,15871,2207,3.5,09-01-2025
R18454,16267,967,5,09-01-2025
R18455,16109,2817,4.5,09-01-2025
R18456,15871,2882,2.5,09-01-2025
R18457,15347,675,5,09-01-2025
R18458,15978,3757,5,09-01-2025
R18459,15884,967,5,09-01-2025
R18460,15556,3900,5,09-01-2025
R18461,15576,580,5,09-01-2025
R18462,15532,2289,4.5,09-01-2025
R18463,16368,942,4.5,09-01-2025
R18464,15715,3643,5,09-01-2025
R18465,16016,832,5,09-01-2025
R18466,15901,898,2,09-01-2025
R18467,16079,4140,4,09-01-2025
R18468,15546,1479,3.5,09-01-2025
R18469,15561,790,4,09-01-2025
R18470,16149,4031,4,09-01-2025
R18471,15918,1390,4,09-01-2025
R18472,15544,3421,3,09-01-2025
R18473,15598,1610,3,09-01-2025
R18474,15275,729,4.5,09-01-2025
R18475,15408,2701,3,09-01-2025
R18476,15429,2134,5,09-01-2025
R18477,16193,1819,2.5,09-01-2025
R18479,16194,3220,2.5,09-01-2025
R18480,15673,3759,4,09-01-2025
R18481,16426,2758,2,09-01-2025
R18482,15408,2566,3,09-01-2025
R18483,16276,3299,5,09-01-2025
R18484,15336,1013,5,09-01-2025
R18485,16019,3548,4.5,09-01-2025
R18486,16358,4049,4,09-01-2025
R18487,16241,4051,4.5,09-01-2025
R18488,16030,197,3.5,09-01-2025
R18489,15588,1712,3.5,09-01-2025
R18490,16357,2691,1.5,09-01-2025
R18491,15126,3177,4.5,09-01-2025
R18492,16421,2389,3.5,09-01-2025
R18493,15348,2401,3.5,09-01-2025
R18494,15971,1084,2.5,09-01-2025
R18495,15933,426,2.5,09-01-2025
R18496,15537,4019,4.5,09-01-2025
R18497,16194,3046,4.5,09-01-2025
R18498,15832,3601,4,09-01-2025
R18499,15293,85,5,09-01-2025
R18500,15937,1552,3.5,09-01-2025
R18501,16274,2345,4.1,09-01-2025
R18502,15568,2936,4,09-01-2025
R18503,15154,3900,5,09-01-2025
R18504,15825,2050,5,09-01-2025
R18505,15708,670,5,09-01-2025
R18506,15517,3148,5,09-01-2025
R18507,15560,2859,5,09-01-2025
R18508,15223,3643,5,09-01-2025
R18509,15917,3932,2.5,09-01-2025
R18510,15370,2055,5,09-01-2025
R18511,16112,1715,4.5,09-01-2025
R18512,15965,2308,5,09-01-2025
R18513,15044,1227,4,09-01-2025
R18514,15570,3172,4.5,09-01-2025
R18515,16314,2050,3,09-01-2025
R18516,15946,2817,3.5,09-01-2025
R18517,16201,438,4,09-01-2025
R18518,15209,1084,4,09-01-2025
R18519,15341,1482,5,09-01-2025
R18520,15209,3644,4,09-01-2025
R18521,15813,1755,4.5,09-01-2025
R18522,15893,3836,5,09-01-2025
R18524,16063,3410,3.5,09-01-2025
R18525,16011,4062,4,09-01-2025
R18526,15387,3004,2.5,09-01-2025
R18527,15074,4019,1.5,09-01-2025
R18528,15112,3859,4.5,09-01-2025
R18529,15396,2050,5,09-01-2025
R18530,16133,1950,4.5,09-01-2025
R18531,15627,620,5,09-01-2025
R18532,15523,2723,1.5,09-01-2025
R18533,16319,1495,4,09-01-2025
R18534,15546,1084,4.5,09-01-2025
R18535,16201,1280,3.5,09-01-2025
R18536,15432,2418,4,09-01-2025
R18537,15074,3760,4.5,09-01-2025
R18538,15633,238,4,09-01-2025
R18539,16140,4025,2.5,09-01-2025
R18540,15619,2769,2,09-01-2025
R18541,15935,3056,4,09-01-2025
R18542,15527,1779,4.5,09-01-2025
R18543,16345,2686,3,09-01-2025
R18544,15320,799,5,09-01-2025
R18545,15622,2380,3.5,09-01-2025
R18546,16281,207,4,09-01-2025
R18547,15731,2652,3,09-01-2025
R18548,15301,3283,5,09-01-2025
R18549,15463,908,5,09-01-2025
R18550,15595,109,5,09-01-2025
R18551,16070,3299,5,09-01-2025
R18552,15820,1224,4,09-01-2025
R18553,15104,2328,5,09-01-2025
R18554,15373,3402,4.5,09-01-2025
R18555,16045,3435,4.5,09-01-2025
R18556,15412,4105,3.5,09-01-2025
R18557,16355,3146,5,09-01-2025
R18558,16337,240,4.5,09-01-2025
R18559,16187,1665,4.5,09-01-2025
R18560,15205,239,5,09-01-2025
R18561,15544,2722,1.5,09-01-2025
R18562,16295,857,5,09-01-2025
R18563,15814,1704,4,09-01-2025
R18564,15676,3965,3.5,09-01-2025
R18565,16235,4098,4,09-01-2025
R18566,15955,4105,3.5,09-01-2025
R18567,15936,4148,2.5,09-01-2025
R18568,15595,1112,5,09-01-2025
R18569,16278,302,4.5,09-01-2025
R18570,15268,4083,3.5,09-01-2025
R18571,16345,4105,3,09-01-2025
R18572,16362,3576,4.5,09-01-2025
R18573,15437,3490,5,09-01-2025
R18574,15876,747,4,09-01-2025
R18575,16235,135,3.5,09-01-2025
R18576,16016,3643,3,09-01-2025
R18577,15727,917,5,09-01-2025
R18578,15917,526,4,09-01-2025
R18579,16266,673,4.5,09-01-2025
R18580,15340,2720,3.5,09-01-2025
R18581,16050,3489,2.5,09-01-2025
R18582,15287,1909,3.5,09-01-2025
R18583,16153,3226,4,09-01-2025
R18584,15814,1876,4,09-01-2025
R18585,16147,11,4,09-01-2025
R18586,16404,2628,3.5,09-01-2025
R18587,15928,275,3.5,09-01-2025
R18588,16006,4008,4,09-01-2025
R18589,16313,2778,4,09-01-2025
R18590,16111,275,4,09-01-2025
R18591,15664,20,5,09-01-2025
R18592,15568,166,5,09-01-2025
R18593,15261,3232,4.5,09-01-2025
R18594,16159,2697,4,09-01-2025
R18595,15479,224,5,09-01-2025
R18596,15056,3999,4,09-01-2025
R18597,15328,1191,3.5,09-01-2025
R18598,15935,903,4,09-01-2025
R18599,15854,2495,4,09-01-2025
R18600,15458,2468,3.5,09-01-2025
R18601,16396,2027,4.5,09-01-2025
R18602,16066,1671,4,09-01-2025
R18603,15078,2741,3.5,09-01-2025
R18604,16177,576,5,09-01-2025
R18606,15285,4072,4.5,09-01-2025
R18607,15898,3741,3.5,09-01-2025
R18608,15347,2741,3.5,09-01-2025
R18609,16388,970,5,09-01-2025
R18610,16216,3524,1.5,09-01-2025
R18611,16079,1734,5,09-01-2025
R18612,15637,1999,4.5,09-01-2025
R18613,16174,3758,4.5,09-01-2025
R18614,16245,650,5,09-01-2025
R18615,15311,2492,1,09-01-2025
R18616,15339,4104,2,09-01-2025
R18617,15462,1909,4.5,09-01-2025
R18618,16001,3570,4,09-01-2025
R18619,16004,692,4,09-01-2025
R18620,16066,2278,4,09-01-2025
R18621,15931,1887,4.5,09-01-2025
R18622,15823,2171,2,09-01-2025
R18623,16247,1477,1.5,09-01-2025
R18624,15115,2652,3,09-01-2025
R18625,15340,1150,2,09-01-2025
R18626,15977,3875,4.5,09-01-2025
R18627,15587,1175,3,09-01-2025
R18628,16006,2616,2,09-01-2025
R18629,15349,3410,4,09-01-2025
R18630,16098,2050,4.5,10-01-2025
R18631,16296,4185,3,10-01-2025
R18632,15394,78,4.5,10-01-2025
R18633,16202,650,3.5,10-01-2025
R18634,16413,4063,4.5,10-01-2025
R18635,15479,126,4,10-01-2025
R18636,16110,1105,2.5,10-01-2025
R18637,15918,1208,4.5,10-01-2025
R18638,15477,2418,4.5,10-01-2025
R18640,15321,2754,4.5,10-01-2025
R18641,15332,1385,2.5,10-01-2025
R18642,16266,269,4,10-01-2025
R18643,16361,1739,4.5,10-01-2025
R18644,15645,164,4.5,10-01-2025
R18645,15403,3681,4.5,10-01-2025
R18646,15832,2308,4.5,10-01-2025
R18647,16260,187,4,10-01-2025
R18648,16050,2362,3.5,10-01-2025
R18649,15514,2761,5,10-01-2025
R18650,15412,950,4,10-01-2025
R18651,16063,3900,4.5,10-01-2025
R18652,16011,943,5,10-01-2025
R18653,16200,378,5,10-01-2025
R18654,15608,2157,1.5,10-01-2025
R18655,15024,3080,4.5,10-01-2025
R18656,15228,1139,3,10-01-2025
R18657,16275,446,3,10-01-2025
R18658,15078,3842,4,10-01-2025
R18659,15558,2366,3.5,10-01-2025
R18660,15871,4031,5,10-01-2025
R18661,16443,1887,4.5,10-01-2025
R18662,16263,1662,4.5,10-01-2025
R18663,16070,2873,5,10-01-2025
R18664,15554,570,4.5,10-01-2025
R18665,15845,2015,5,10-01-2025
R18666,15836,1595,4,10-01-2025
R18667,16390,1135,4.5,10-01-2025
R18668,16420,3974,4,10-01-2025
R18669,16242,4025,5,10-01-2025
R18670,16019,1537,4.5,10-01-2025
R18671,15693,1612,3.5,10-01-2025
R18672,16079,17,4.5,10-01-2025
R18673,15301,1527,4,10-01-2025
R18674,15353,1495,2,10-01-2025
R18675,16379,1388,1,10-01-2025
R18676,16394,378,5,10-01-2025
R18677,16039,191,2.5,10-01-2025
R18678,16313,2242,4,10-01-2025
R18679,15957,2289,4,10-01-2025
R18680,15112,1779,4.5,10-01-2025
R18681,16313,558,5,10-01-2025
R18682,15891,2514,2,10-01-2025
R18683,15437,3232,5,10-01-2025
R18684,15000,3735,3.5,10-01-2025
R18685,15334,1443,3,10-01-2025
R18686,15461,2674,2.5,10-01-2025
R18687,15293,3655,5,10-01-2025
R18688,15396,51,5,10-01-2025
R18689,15785,4177,2,10-01-2025
R18690,15998,3695,4.5,10-01-2025
R18691,16319,2778,2,10-01-2025
R18692,15298,516,4.5,10-01-2025
R18693,15449,3949,4,10-01-2025
R18694,15078,2825,4.1,10-01-2025
R18695,15582,942,5,10-01-2025
R18696,15852,2418,4.5,10-01-2025
R18697,15954,1665,4,10-01-2025
R18698,16177,2098,4.5,10-01-2025
R18699,16171,1874,4.5,10-01-2025
R18700,15125,3180,5,10-01-2025
R18701,16019,3150,4.5,10-01-2025
R18702,16218,909,4,10-01-2025
R18703,16242,1818,5,10-01-2025
R18704,15761,3313,5,10-01-2025
R18705,15807,3892,4,10-01-2025
R18706,15753,1959,5,10-01-2025
R18707,15316,3248,5,10-01-2025
R18708,16190,3195,4.5,10-01-2025
R18709,15852,191,4,10-01-2025
R18710,15900,1495,3.5,10-01-2025
R18711,16137,2577,3,10-01-2025
R18712,15560,23,5,10-01-2025
R18713,15849,3742,1.5,10-01-2025
R18714,16355,4148,4,10-01-2025
R18715,15450,2048,4.5,10-01-2025
R18716,15535,1715,4,10-01-2025
R18717,16406,1139,4.5,10-01-2025
R18718,15269,2291,4.5,10-01-2025
R18719,16148,4148,4,10-01-2025
R18721,15595,3752,3,10-01-2025
R18722,16390,570,4,10-01-2025
R18723,15412,224,5,10-01-2025
R18724,15836,4080,4.5,10-01-2025
R18725,15458,4105,4,10-01-2025
R18726,15199,3076,5,10-01-2025
R18727,15416,1732,5,10-01-2025
R18728,16319,3014,5,10-01-2025
R18730,15268,2723,3,10-01-2025
R18731,15605,3065,5,10-01-2025
R18732,15703,3232,4.5,10-01-2025
R18733,15520,2157,5,10-01-2025
R18734,16354,504,4.5,10-01-2025
R18735,15989,1303,3,10-01-2025
R18736,16073,3057,4.5,10-01-2025
R18737,16358,4061,3.5,10-01-2025
R18738,15877,3000,4.5,10-01-2025
R18739,16279,2669,3.5,10-01-2025
R18740,16050,2879,4.5,10-01-2025
R18741,16110,1013,5,10-01-2025
R18742,15021,224,4,10-01-2025
R18743,15975,967,5,10-01-2025
R18744,15582,1229,2,10-01-2025
R18745,15588,126,4.5,10-01-2025
R18746,15314,2837,5,10-01-2025
R18747,16228,1022,5,10-01-2025
R18748,16005,1241,5,10-01-2025
R18749,15673,3118,5,10-01-2025
R18750,16278,3842,5,10-01-2025
R18751,16188,3031,4.5,10-01-2025
R18752,15329,2825,5,10-01-2025
R18753,16264,1059,4,10-01-2025
R18754,15358,570,4.5,10-01-2025
R18755,15509,857,5,10-01-2025
R18756,15684,3141,4.5,10-01-2025
R18757,15406,2865,4,10-01-2025
R18758,15103,917,4,10-01-2025
R18759,16047,1648,3,10-01-2025
R18760,16216,1668,3.5,10-01-2025
R18761,15341,1909,5,10-01-2025
R18762,15370,3383,4,10-01-2025
R18763,16005,4221,1.5,10-01-2025
R18764,16114,2418,4,10-01-2025
R18765,15261,792,4.5,10-01-2025
R18766,15227,3779,5,10-01-2025
R18767,15322,3871,3,10-01-2025
R18768,16171,304,4.5,10-01-2025
R18769,16378,3040,3.5,10-01-2025
R18770,15081,1978,5,10-01-2025
R18771,15207,3816,4.5,10-01-2025
R18772,15224,3405,4,10-01-2025
R18773,15635,2912,4.5,10-01-2025
R18774,16349,2437,4,10-01-2025
R18775,15658,1170,4,10-01-2025
R18776,16045,823,5,10-01-2025
R18777,15763,3840,4.5,10-01-2025
R18778,16048,570,4,10-01-2025
R18779,16134,1030,5,10-01-2025
R18780,15101,574,4,10-01-2025
R18781,15602,1039,5,10-01-2025
R18782,15619,3643,5,10-01-2025
R18783,15372,706,5,10-01-2025
R18784,16337,109,4,10-01-2025
R18785,15497,1587,3.2,10-01-2025
R18786,15493,1170,4,10-01-2025
R18787,15320,1443,4.5,10-01-2025
R18788,16282,2577,4,10-01-2025
R18789,16388,890,5,10-01-2025
R18790,15387,1651,4,10-01-2025
R18791,15982,2366,4,10-01-2025
R18793,16125,3195,4.5,10-01-2025
R18794,15274,15,4.5,10-01-2025
R18795,15928,2027,5,10-01-2025
R18796,15227,4044,4,10-01-2025
R18797,15437,2287,5,10-01-2025
R18798,16208,2817,3.5,10-01-2025
R18799,15344,1909,5,10-01-2025
R18800,15522,542,3.5,10-01-2025
R18801,16119,2012,4,10-01-2025
R18802,15876,2729,4,10-01-2025
R18803,16331,1739,2.5,10-01-2025
R18804,16418,3450,5,10-01-2025
R18805,15685,2663,3,10-01-2025
R18806,16331,2494,3.5,10-01-2025
R18807,16295,1191,4.5,10-01-2025
R18808,16267,2761,3,10-01-2025
R18809,15662,1478,4,10-01-2025
R18810,15875,2503,3,10-01-2025
R18811,16273,1175,4.5,10-01-2025
R18812,16279,1013,4.5,10-01-2025
R18813,16208,2027,4.5,10-01-2025
R18814,16084,570,4.5,10-01-2025
R18815,16037,3169,3.5,10-01-2025
R18816,15608,2157,4,10-01-2025
R18817,16171,1255,4,10-01-2025
R18818,15799,3742,4.5,10-01-2025
R18819,15479,2669,2.5,10-01-2025
R18820,16337,3783,3,10-01-2025
R18821,15301,3842,4,10-01-2025
R18822,16315,1186,3,10-01-2025
R18823,15125,3764,5,10-01-2025
R18824,15653,1532,2.5,10-01-2025
R18825,16284,279,4.5,10-01-2025
R18826,16120,1137,3.5,10-01-2025
R18827,16153,240,4.5,10-01-2025
R18828,15391,821,5,10-01-2025
R18829,16275,2050,4.5,10-01-2025
R18830,16087,554,4.5,10-01-2025
R18831,15956,1008,3,10-01-2025
R18832,16218,2106,5,10-01-2025
R18833,15537,2366,4,10-01-2025
R18834,15929,1137,4.5,10-01-2025
R18835,15687,234,5,10-01-2025
R18836,15497,967,3,10-01-2025
R18837,15635,1627,4.5,10-01-2025
R18838,15560,1839,4.5,10-01-2025
R18839,15556,1734,5,10-01-2025
R18840,15455,3195,4,10-01-2025
R18841,15416,3638,4.5,10-01-2025
R18843,15372,439,3.5,10-01-2025
R18844,16152,2418,3,10-01-2025
R18845,15320,1834,4.5,10-01-2025
R18846,15394,249,5,10-01-2025
R18847,15094,2762,5,10-01-2025
R18848,16360,3662,4,10-01-2025
R18849,15546,4225,4.5,10-01-2025
R18850,15961,4224,4.5,10-01-2025
R18851,15005,747,4.5,10-01-2025
R18852,16100,3578,4.5,10-01-2025
R18853,15527,449,5,10-01-2025
R18854,15570,2563,2,10-01-2025
R18855,15991,41,4.5,11-01-2025
R18856,16041,2090,5,11-01-2025
R18857,16275,1359,4,11-01-2025
R18858,15054,1294,4.5,11-01-2025
R18859,16003,670,5,11-01-2025
R18860,15277,2594,2,11-01-2025
R18861,15559,1761,5,11-01-2025
R18862,16082,1521,3.5,11-01-2025
R18863,15946,3153,5,11-01-2025
R18864,15933,2151,4.5,11-01-2025
R18865,16275,913,4.5,11-01-2025
R18866,15761,2304,4,11-01-2025
R18867,15403,3627,4.5,11-01-2025
R18868,15684,4218,3.5,11-01-2025
R18869,15549,4072,4,11-01-2025
R18870,15825,1494,4,11-01-2025
R18871,15870,2058,4.5,11-01-2025
R18872,15755,2873,3,11-01-2025
R18873,16218,982,4,11-01-2025
R18874,15311,3939,4,11-01-2025
R18875,15125,2407,4.5,11-01-2025
R18876,15520,3788,5,11-01-2025
R18877,16292,854,4.5,11-01-2025
R18878,16228,1739,5,11-01-2025
R18879,15002,3019,5,11-01-2025
R18881,15449,1595,4,11-01-2025
R18882,16235,1834,4.5,11-01-2025
R18883,15690,2565,3.5,11-01-2025
R18884,15398,1494,4.5,11-01-2025
R18885,16045,1887,5,11-01-2025
R18886,15916,2652,3,11-01-2025
R18887,16098,3939,2.5,11-01-2025
R18888,15518,118,4.5,11-01-2025
R18889,15971,3447,3,11-01-2025
R18890,16260,2048,5,11-01-2025
R18891,15431,1127,4,11-01-2025
R18892,16242,1771,3,11-01-2025
R18893,15459,2401,4.5,11-01-2025
R18894,16392,2479,3,11-01-2025
R18895,15407,2958,4.5,11-01-2025
R18896,16159,516,5,11-01-2025
R18897,16292,323,5,11-01-2025
R18898,15456,1739,5,11-01-2025
R18899,15878,662,4.5,11-01-2025
R18900,15450,3141,4.5,11-01-2025
R18901,16189,454,4.5,11-01-2025
R18902,15535,1521,2.5,11-01-2025
R18903,15399,437,3.5,11-01-2025
R18904,15999,1549,3.5,11-01-2025
R18905,15941,2447,2.5,11-01-2025
R18907,15459,1823,4.5,11-01-2025
R18908,15598,1834,5,11-01-2025
R18909,16018,3248,5,11-01-2025
R18910,15825,105,4.5,11-01-2025
R18911,15254,910,5,11-01-2025
R18912,15334,3651,4,11-01-2025
R18913,15978,126,5,11-01-2025
R18914,15285,2942,4.5,11-01-2025
R18915,15202,3548,4.5,11-01-2025
R18916,15677,569,4.5,11-01-2025
R18917,15456,3681,5,11-01-2025
R18918,16050,3741,3.5,11-01-2025
R18919,16353,1199,4,11-01-2025
R18920,16043,311,5,11-01-2025
R18921,15227,2289,4.5,11-01-2025
R18922,16043,3285,5,11-01-2025
R18923,15832,45,4.5,11-01-2025
R18924,16283,2394,3.5,11-01-2025
R18925,15445,1158,4,11-01-2025
R18926,15904,673,4.5,11-01-2025
R18927,16198,1347,3,11-01-2025
R18928,15799,3333,3.5,11-01-2025
R18929,15647,1443,4,11-01-2025
R18930,15336,3757,1.5,11-01-2025
R18931,15030,3362,5,11-01-2025
R18932,15587,3969,5,11-01-2025
R18933,15915,2652,3.5,11-01-2025
R18934,15169,2773,4.5,11-01-2025
R18935,15900,3842,4.5,11-01-2025
R18936,15669,1185,5,11-01-2025
R18937,16424,2701,2,11-01-2025
R18938,15931,3974,2.5,11-01-2025
R18939,16404,3932,4,11-01-2025
R18940,15256,3842,5,11-01-2025
R18941,16430,3232,2.5,11-01-2025
R18942,15676,917,3.5,11-01-2025
R18943,16454,2566,3,11-01-2025
R18944,15497,1099,4,11-01-2025
R18945,16228,3689,3,11-01-2025
R18946,16156,2418,4,11-01-2025
R18947,15519,2173,4.5,11-01-2025
R18948,16063,1148,4.5,11-01-2025
R18949,16331,2098,5,11-01-2025
R18950,15817,3548,4,11-01-2025
R18951,15700,4225,2.5,11-01-2025
R18952,16358,419,4.5,11-01-2025
R18953,15399,636,4.5,11-01-2025
R18954,15587,3738,5,11-01-2025
R18955,15517,2237,5,11-01-2025
R18956,15078,2595,3.5,11-01-2025
R18957,16030,1054,4.5,11-01-2025
R18958,16118,3065,5,11-01-2025
R18959,15873,3283,4,11-01-2025
R18960,15281,1027,5,11-01-2025
R18961,16372,2855,4,11-01-2025
R18962,16194,1384,4.5,11-01-2025
R18963,15965,351,2.5,11-01-2025
R18964,16421,2596,3.5,11-01-2025
R18965,15570,1221,3,11-01-2025
R18966,16462,503,3.5,11-01-2025
R18967,16112,447,4.5,11-01-2025
R18968,15788,2505,3,11-01-2025
R18970,16228,2702,3.5,11-01-2025
R18971,15989,2711,4.1,11-01-2025
R18972,15865,3681,4.5,11-01-2025
R18973,16114,2938,2,11-01-2025
R18974,16166,3147,4,11-01-2025
R18975,15748,3871,4.5,11-01-2025
R18976,15832,3439,4.5,11-01-2025
R18977,15465,2223,2,11-01-2025
R18978,16276,2817,3,11-01-2025
R18979,15291,2472,4,11-01-2025
R18980,15717,1544,4,11-01-2025
R18981,16127,13,4.5,11-01-2025
R18982,15351,3409,4.5,11-01-2025
R18983,15299,2607,2.5,11-01-2025
R18984,16282,1137,4.5,11-01-2025
R18985,15348,3692,4.5,11-01-2025
R18986,16125,2113,4.5,11-01-2025
R18987,15851,126,4.5,11-01-2025
R18988,15362,747,3.5,11-01-2025
R18989,16111,3092,2,11-01-2025
R18990,15261,3404,4,11-01-2025
R18991,15640,1909,5,11-01-2025
R18992,15954,187,2.5,11-01-2025
R18993,16369,2245,3,11-01-2025
R18994,15130,2952,4,11-01-2025
R18995,15807,2879,4,11-01-2025
R18996,16208,2315,5,11-01-2025
R18997,16028,2055,5,11-01-2025
R18998,15589,3738,3,11-01-2025
R18999,16166,511,4,11-01-2025
R19000,15762,4105,3,11-01-2025
R19001,15353,4115,3.5,11-01-2025
R19002,16290,1739,4.5,11-01-2025
R19003,15126,1529,1.5,11-01-2025
R19004,15588,1054,4.5,11-01-2025
R19005,15830,1959,5,11-01-2025
R19006,16195,2886,3,11-01-2025
R19007,16372,4186,3.5,11-01-2025
R19008,15994,2349,4,11-01-2025
R19009,15910,3324,4,11-01-2025
R19010,16216,420,4.5,11-01-2025
R19011,15463,1511,4.5,11-01-2025
R19012,16416,2401,2.5,11-01-2025
R19013,15005,3836,4.5,11-01-2025
R19014,15998,1027,4,11-01-2025
R19015,15169,2945,4,11-01-2025
R19016,15277,625,4,11-01-2025
R19017,15488,706,4.1,11-01-2025
R19018,15687,183,5,11-01-2025
R19019,15361,3299,4,11-01-2025
R19020,15321,4051,3.5,11-01-2025
R19021,15004,3151,5,11-01-2025
R19022,16412,3741,5,11-01-2025
R19023,15285,3974,3,11-01-2025
R19024,15112,4177,1.5,11-01-2025
R19025,16159,3040,4,11-01-2025
R19026,16077,1482,3,11-01-2025
R19027,16001,4105,4,11-01-2025
R19028,16019,3779,5,11-01-2025
R19029,15390,895,4.5,11-01-2025
R19030,15439,1341,3.2,11-01-2025
R19031,15004,2769,4.5,11-01-2025
R19032,15761,1207,4,11-01-2025
R19033,15349,1226,4,11-01-2025
R19034,15456,1140,4.5,11-01-2025
R19035,15361,3299,4.5,11-01-2025
R19036,15890,1521,3.5,11-01-2025
R19037,15684,832,2.5,11-01-2025
R19038,16195,365,3.5,11-01-2025
R19039,16402,3154,4,11-01-2025
R19040,16478,1429,1.5,11-01-2025
R19041,15562,1531,3.5,11-01-2025
R19042,15022,913,5,11-01-2025
R19043,15372,2722,1.5,11-01-2025
R19044,15955,1093,3.5,11-01-2025
R19045,16354,2233,5,11-01-2025
R19046,15918,650,5,11-01-2025
R19047,15463,650,4.5,11-01-2025
R19048,16087,2762,4.5,11-01-2025
