watch_id,user_id,movie_id,watch_date,watch_duration,device_type
W35920,15000,109,19-12-2024,106,Laptop
W35921,15106,967,19-12-2024,106,Laptop
W35922,15748,706,19-12-2024,15,Laptop
W35923,15249,2330,19-12-2024,96,Laptop
W35924,15497,41,19-12-2024,99,Mobile
W35925,15731,2912,19-12-2024,139,Smart Tv
W35926,15399,4066,19-12-2024,113,Laptop
W35927,15386,1189,19-12-2024,97,Mobile
W35928,15043,1022,19-12-2024,80,Laptop
W35929,15876,1162,19-12-2024,88,Mobile
W35930,15343,3485,19-12-2024,108,Laptop
W35931,15392,2013,19-12-2024,131,Mobile
W35932,15322,1671,19-12-2024,9,Smart Tv
W35933,15901,2041,19-12-2024,117,Smart Tv
W35934,15442,1216,19-12-2024,174,Mobile
W35935,15559,1384,19-12-2024,99,Smart Tv
W35936,15509,2731,19-12-2024,99,Laptop
W35937,15775,1595,19-12-2024,45,Smart Tv
W35938,15815,1107,19-12-2024,10,Smart Tv
W35939,15766,3148,19-12-2024,142,Laptop
W35940,15894,526,19-12-2024,115,Mobile
W35941,15103,3224,19-12-2024,61,Laptop
W35942,15928,1418,19-12-2024,98,Laptop
W35943,15213,826,19-12-2024,5,Smart Tv
W35944,15228,1191,19-12-2024,69,Laptop
W35945,15513,1049,19-12-2024,93,Mobile
W35946,15140,3728,19-12-2024,147,Mobile
W35947,15394,3065,19-12-2024,99,Laptop
W35948,15401,1384,19-12-2024,100,Laptop
W35949,15616,126,19-12-2024,52,Laptop
W35950,15105,1676,19-12-2024,106,Mobile
W35951,15404,109,19-12-2024,99,Smart Tv
W35952,15078,48,19-12-2024,72,Smart Tv
W35953,15672,1936,19-12-2024,91,Mobile
W35954,15552,2202,19-12-2024,90,Laptop
W35955,15280,1887,19-12-2024,94,Mobile
W35956,15697,2912,19-12-2024,135,Laptop
W35957,15065,2320,19-12-2024,51,Smart Tv
W35958,15506,3897,19-12-2024,102,Laptop
W35959,15023,2058,19-12-2024,107,Smart Tv
W35960,15420,1739,19-12-2024,42,Smart Tv
W35961,15726,3900,19-12-2024,94,Mobile
W35962,15240,2503,19-12-2024,119,Laptop
W35963,15487,2673,19-12-2024,101,Laptop
W35964,15652,4148,19-12-2024,104,Smart Tv
W35965,15630,3439,19-12-2024,94,Laptop
W35966,15396,3996,19-12-2024,112,Smart Tv
W35967,15942,2418,19-12-2024,117,Laptop
W35968,15661,4105,19-12-2024,113,Laptop
W35969,15243,279,19-12-2024,123,Laptop
W35970,15699,105,19-12-2024,161,Smart Tv
W35971,15822,1597,19-12-2024,111,Mobile
W35972,15683,2563,19-12-2024,87,Laptop
W35973,15014,3275,19-12-2024,72,Laptop
W35974,15493,1158,19-12-2024,142,Laptop
W35975,15815,3218,19-12-2024,74,Smart Tv
W35976,15321,325,19-12-2024,114,Smart Tv
W35977,15166,1302,19-12-2024,58,Mobile
W35978,15058,3405,19-12-2024,81,Laptop
W35979,15353,1596,19-12-2024,46,Smart Tv
W35980,15624,3829,19-12-2024,144,Laptop
W35981,15178,1208,19-12-2024,62,Laptop
W35982,15503,79,19-12-2024,92,Mobile
W35983,15213,1277,19-12-2024,128,Laptop
W35984,15156,2316,19-12-2024,6,Laptop
W35985,15680,2055,19-12-2024,54,Smart Tv
W35986,15742,3743,19-12-2024,52,Mobile
W35987,15910,1739,19-12-2024,86,Laptop
W35988,15823,3578,19-12-2024,121,Laptop
W35989,15573,4098,19-12-2024,59,Mobile
W35990,15307,3214,19-12-2024,56,Smart Tv
W35991,15285,249,19-12-2024,105,Smart Tv
W35992,15640,662,19-12-2024,61,Laptop
W35993,15808,4098,19-12-2024,109,Laptop
W35994,15480,3900,19-12-2024,95,Laptop
W35995,15466,4212,19-12-2024,66,Laptop
W35996,15274,410,19-12-2024,131,Smart Tv
W35997,15844,552,19-12-2024,8,Smart Tv
W35998,15948,2945,19-12-2024,88,Smart Tv
W35999,15376,2663,19-12-2024,97,Mobile
W36000,15832,3148,19-12-2024,148,Smart Tv
W36001,15292,2041,19-12-2024,67,Laptop
W36002,15761,302,19-12-2024,14,Mobile
W36003,15528,275,19-12-2024,126,Laptop
W36004,15583,2591,19-12-2024,119,Smart Tv
W36005,15248,1443,19-12-2024,17,Smart Tv
W36006,15569,3333,19-12-2024,80,Smart Tv
W36007,15274,799,19-12-2024,99,Smart Tv
W36008,15003,3065,19-12-2024,45,Mobile
W36009,15791,673,19-12-2024,141,Mobile
W36010,15413,2616,19-12-2024,110,Smart Tv
W36011,15090,447,19-12-2024,102,Smart Tv
W36012,15205,1441,19-12-2024,17,Mobile
W36013,15423,207,19-12-2024,113,Laptop
W36014,15871,2380,19-12-2024,56,Smart Tv
W36015,15823,2873,19-12-2024,71,Laptop
W36016,15095,3757,19-12-2024,96,Mobile
W36017,15724,3738,19-12-2024,130,Mobile
W36018,15092,2549,19-12-2024,33,Laptop
W36019,15739,434,19-12-2024,80,Smart Tv
W36020,15144,2390,19-12-2024,106,Smart Tv
W36021,15022,634,19-12-2024,151,Laptop
W36022,15460,1959,19-12-2024,89,Smart Tv
W36023,15290,921,19-12-2024,38,Smart Tv
W36024,15384,499,19-12-2024,19,Laptop
W36025,15553,3689,19-12-2024,121,Laptop
W36026,15834,1991,19-12-2024,86,Mobile
W36027,15108,3417,19-12-2024,106,Laptop
W36028,15793,2380,19-12-2024,54,Laptop
W36029,15792,1135,19-12-2024,89,Mobile
W36030,15473,3759,19-12-2024,16,Smart Tv
W36031,15130,579,19-12-2024,90,Smart Tv
W36032,15359,2720,19-12-2024,40,Laptop
W36033,15795,224,19-12-2024,113,Laptop
W36034,15156,1175,19-12-2024,75,Smart Tv
W36035,15639,3114,19-12-2024,102,Laptop
W36036,15821,1634,19-12-2024,103,Laptop
W36037,15112,3141,19-12-2024,95,Smart Tv
W36038,15696,3101,19-12-2024,106,Mobile
W36039,15889,569,19-12-2024,88,Laptop
W36040,15062,1302,19-12-2024,114,Smart Tv
W36041,15834,1887,19-12-2024,89,Laptop
W36042,15081,2540,19-12-2024,54,Smart Tv
W36043,15471,4200,19-12-2024,128,Laptop
W36044,15609,2521,19-12-2024,129,Laptop
W36045,15624,240,19-12-2024,69,Laptop
W36046,15094,2268,19-12-2024,8,Mobile
W36047,15518,1347,19-12-2024,140,Smart Tv
W36048,15577,1739,20-12-2024,82,Laptop
W36049,15867,2401,20-12-2024,118,Mobile
W36050,15840,1874,20-12-2024,94,Laptop
W36051,15274,2487,20-12-2024,136,Laptop
W36052,15008,3141,20-12-2024,96,Mobile
W36053,15052,1255,20-12-2024,153,Laptop
W36054,15655,2090,20-12-2024,125,Smart Tv
W36055,15113,569,20-12-2024,92,Smart Tv
W36056,15310,3810,20-12-2024,132,Smart Tv
W36057,15486,3787,20-12-2024,124,Mobile
W36058,15853,2766,20-12-2024,110,Laptop
W36059,15556,1959,20-12-2024,38,Smart Tv
W36060,15868,821,20-12-2024,80,Laptop
W36061,15542,2704,20-12-2024,15,Laptop
W36062,15290,1635,20-12-2024,87,Smart Tv
W36063,15534,2340,20-12-2024,89,Laptop
W36064,15717,2607,20-12-2024,85,Laptop
W36065,15098,109,20-12-2024,96,Laptop
W36066,15640,10,20-12-2024,138,Laptop
W36067,15333,842,20-12-2024,96,Laptop
W36068,15239,3742,20-12-2024,126,Mobile
W36069,15023,1909,20-12-2024,97,Smart Tv
W36070,15526,3909,20-12-2024,96,Laptop
W36071,15263,676,20-12-2024,148,Mobile
W36072,15495,3871,20-12-2024,96,Smart Tv
W36073,15961,2594,20-12-2024,108,Smart Tv
W36074,15692,3710,20-12-2024,88,Smart Tv
W36075,15498,4140,20-12-2024,149,Mobile
W36076,15514,558,20-12-2024,117,Mobile
W36077,15361,109,20-12-2024,18,Laptop
W36078,15870,437,20-12-2024,55,Mobile
W36079,15443,1596,20-12-2024,94,Mobile
W36080,15175,1208,20-12-2024,101,Laptop
W36081,15673,579,20-12-2024,45,Mobile
W36082,15512,2210,20-12-2024,100,Smart Tv
W36083,15075,2247,20-12-2024,111,Smart Tv
W36084,15177,1216,20-12-2024,176,Laptop
W36085,15190,706,20-12-2024,116,Smart Tv
W36086,15588,1482,20-12-2024,123,Laptop
W36087,15414,3172,20-12-2024,39,Smart Tv
W36088,15322,3759,20-12-2024,105,Smart Tv
W36089,15015,1959,20-12-2024,6,Smart Tv
W36090,15032,1874,20-12-2024,97,Mobile
W36091,15427,2961,20-12-2024,102,Smart Tv
W36092,15625,1739,20-12-2024,86,Laptop
W36093,15859,2505,20-12-2024,117,Smart Tv
W36094,15553,41,20-12-2024,94,Laptop
W36095,15515,279,20-12-2024,121,Mobile
W36096,15963,2418,20-12-2024,121,Smart Tv
W36097,15711,1341,20-12-2024,121,Mobile
W36098,15764,2817,20-12-2024,136,Smart Tv
W36099,15866,2027,20-12-2024,113,Smart Tv
W36100,15864,2663,20-12-2024,55,Mobile
W36101,15712,1499,20-12-2024,145,Smart Tv
W36102,15802,3014,20-12-2024,104,Mobile
W36103,15382,1017,20-12-2024,86,Laptop
W36104,15913,3787,20-12-2024,62,Mobile
W36105,15456,3797,20-12-2024,96,Smart Tv
W36106,15325,3798,20-12-2024,97,Smart Tv
W36107,15822,462,20-12-2024,128,Mobile
W36108,15963,4105,20-12-2024,115,Smart Tv
W36109,15549,1229,20-12-2024,45,Smart Tv
W36110,15425,3218,20-12-2024,131,Laptop
W36111,15487,1818,20-12-2024,40,Laptop
W36112,15244,534,20-12-2024,121,Mobile
W36113,15202,488,20-12-2024,80,Smart Tv
W36114,15089,3570,20-12-2024,113,Laptop
W36115,15406,1818,20-12-2024,92,Smart Tv
W36116,15510,378,20-12-2024,172,Smart Tv
W36117,15155,2952,20-12-2024,86,Laptop
W36118,15225,1107,20-12-2024,60,Smart Tv
W36119,15863,4025,20-12-2024,106,Laptop
W36120,15383,51,20-12-2024,134,Smart Tv
W36121,15917,970,20-12-2024,99,Laptop
W36122,15125,3757,20-12-2024,101,Smart Tv
W36123,15760,821,20-12-2024,81,Laptop
W36124,15399,2942,20-12-2024,92,Smart Tv
W36125,15805,1771,20-12-2024,55,Smart Tv
W36126,15854,1446,20-12-2024,102,Laptop
W36127,15094,2566,20-12-2024,90,Laptop
W36128,15596,2652,20-12-2024,44,Laptop
W36129,15760,2198,20-12-2024,120,Laptop
W36130,15269,2723,20-12-2024,93,Laptop
W36131,15877,2675,20-12-2024,78,Smart Tv
W36132,15460,1945,20-12-2024,90,Smart Tv
W36133,15825,2289,20-12-2024,94,Laptop
W36134,15207,4008,20-12-2024,11,Laptop
W36135,15185,2289,20-12-2024,57,Laptop
W36136,15758,1839,20-12-2024,46,Mobile
W36137,15546,2565,20-12-2024,88,Laptop
W36138,15785,2855,20-12-2024,107,Mobile
W36139,15709,1017,20-12-2024,87,Mobile
W36140,15200,1428,20-12-2024,66,Smart Tv
W36141,15600,2761,20-12-2024,127,Laptop
W36142,15306,4025,20-12-2024,51,Laptop
W36143,15537,1595,20-12-2024,83,Laptop
W36144,15358,1162,20-12-2024,7,Smart Tv
W36145,15561,2661,20-12-2024,87,Laptop
W36146,15736,1282,20-12-2024,10,Mobile
W36147,15284,296,20-12-2024,118,Mobile
W36148,15397,1665,20-12-2024,88,Laptop
W36149,15926,3053,20-12-2024,93,Laptop
W36150,15083,3277,20-12-2024,11,Laptop
W36151,15184,1170,20-12-2024,155,Laptop
W36152,15649,426,20-12-2024,36,Mobile
W36153,15582,2050,20-12-2024,143,Laptop
W36154,15087,3932,20-12-2024,107,Laptop
W36155,15011,251,20-12-2024,116,Mobile
W36156,15046,1482,20-12-2024,128,Mobile
W36157,15056,1294,20-12-2024,133,Smart Tv
W36158,15046,3778,20-12-2024,113,Laptop
W36159,15395,2393,20-12-2024,56,Smart Tv
W36160,15103,1134,20-12-2024,108,Smart Tv
W36161,15635,2842,20-12-2024,130,Smart Tv
W36162,15847,3053,20-12-2024,93,Mobile
W36163,15640,2487,20-12-2024,138,Smart Tv
W36164,15385,1529,20-12-2024,54,Laptop
W36165,15749,11,20-12-2024,8,Mobile
W36166,15266,109,20-12-2024,6,Laptop
W36167,15735,1509,20-12-2024,102,Mobile
W36168,15733,3532,20-12-2024,86,Laptop
W36169,15559,2505,20-12-2024,117,Laptop
W36170,15672,1191,20-12-2024,66,Smart Tv
W36171,15534,3558,20-12-2024,38,Smart Tv
W36172,15754,708,20-12-2024,4,Laptop
W36173,15162,2289,20-12-2024,13,Mobile
W36174,15021,3999,20-12-2024,23,Smart Tv
W36175,15418,2304,20-12-2024,39,Laptop
W36176,15733,3272,20-12-2024,92,Laptop
W36177,15928,4225,20-12-2024,110,Laptop
W36178,15727,1359,20-12-2024,20,Laptop
W36179,15903,3687,20-12-2024,88,Smart Tv
W36180,15162,1636,20-12-2024,108,Smart Tv
W36181,15489,4008,20-12-2024,71,Smart Tv
W36182,15381,3065,20-12-2024,99,Mobile
W36183,15096,1959,20-12-2024,40,Laptop
W36184,15344,1229,20-12-2024,110,Smart Tv
W36185,15483,360,20-12-2024,99,Laptop
W36186,15511,2503,20-12-2024,52,Mobile
W36187,15201,1495,20-12-2024,61,Mobile
W36188,15547,3686,20-12-2024,97,Smart Tv
W36189,15583,2598,20-12-2024,120,Mobile
W36190,15257,579,20-12-2024,94,Smart Tv
W36191,15860,2214,20-12-2024,16,Laptop
W36192,15359,2879,20-12-2024,110,Mobile
W36193,15243,4212,20-12-2024,104,Smart Tv
W36194,15872,909,20-12-2024,78,Smart Tv
W36195,15389,109,20-12-2024,105,Laptop
W36196,15268,3844,20-12-2024,107,Laptop
W36197,15029,3570,20-12-2024,115,Smart Tv
W36198,15965,3232,20-12-2024,81,Smart Tv
W36199,15278,3932,20-12-2024,113,Mobile
W36200,15031,1433,20-12-2024,82,Laptop
W36201,15260,426,20-12-2024,36,Smart Tv
W36202,15962,460,20-12-2024,137,Smart Tv
W36203,15876,2090,20-12-2024,8,Laptop
W36204,15218,1191,20-12-2024,117,Mobile
W36205,15116,574,20-12-2024,129,Smart Tv
W36206,15917,3224,20-12-2024,119,Mobile
W36207,15271,1595,20-12-2024,40,Smart Tv
W36208,15836,516,20-12-2024,98,Laptop
W36209,15791,240,20-12-2024,126,Laptop
W36210,15032,2245,20-12-2024,11,Laptop
W36211,15650,888,20-12-2024,70,Laptop
W36212,15628,2652,20-12-2024,81,Laptop
W36213,15707,3167,20-12-2024,109,Smart Tv
W36214,15959,2145,20-12-2024,120,Smart Tv
W36215,15029,940,20-12-2024,75,Smart Tv
W36216,15090,570,20-12-2024,134,Smart Tv
W36217,15055,2304,20-12-2024,88,Smart Tv
W36218,15942,3844,20-12-2024,103,Laptop
W36219,15308,2407,20-12-2024,157,Mobile
W36220,15162,2663,20-12-2024,91,Laptop
W36221,15310,970,20-12-2024,94,Laptop
W36222,15872,3687,20-12-2024,87,Laptop
W36223,15582,676,20-12-2024,141,Mobile
W36224,15422,676,20-12-2024,16,Mobile
W36225,15383,1715,20-12-2024,19,Smart Tv
W36226,15344,569,20-12-2024,91,Smart Tv
W36227,15699,1839,20-12-2024,95,Smart Tv
W36228,15491,3932,20-12-2024,116,Laptop
W36229,15063,2720,20-12-2024,83,Mobile
W36230,15477,3932,20-12-2024,17,Mobile
W36231,15119,2041,20-12-2024,111,Laptop
W36232,15385,2469,20-12-2024,93,Mobile
W36233,15101,439,20-12-2024,132,Laptop
W36234,15841,3999,20-12-2024,113,Laptop
W36235,15893,2944,20-12-2024,10,Mobile
W36236,15893,2304,20-12-2024,94,Mobile
W36237,15828,1013,20-12-2024,34,Smart Tv
W36238,15122,1442,20-12-2024,108,Laptop
W36239,15075,1664,20-12-2024,47,Smart Tv
W36240,15911,940,20-12-2024,74,Smart Tv
W36241,15642,2011,20-12-2024,155,Mobile
W36242,15197,3579,20-12-2024,125,Mobile
W36243,15548,2168,20-12-2024,133,Mobile
W36244,19594,1226,20-12-2024,108,Laptop
W36245,15971,3019,20-12-2024,98,Laptop
W36246,15883,2334,20-12-2024,98,Laptop
W36247,15100,3150,20-12-2024,56,Smart Tv
W36248,15347,2661,20-12-2024,89,Laptop
W36249,15782,3268,20-12-2024,58,Mobile
W36250,15546,1676,20-12-2024,114,Smart Tv
W36251,15585,45,20-12-2024,103,Smart Tv
W36252,15563,2349,20-12-2024,71,Laptop
W36253,15493,322,20-12-2024,89,Smart Tv
W36254,15708,1107,20-12-2024,6,Laptop
W36255,15333,2768,20-12-2024,86,Smart Tv
W36256,15470,1494,20-12-2024,105,Laptop
W36257,15377,2928,20-12-2024,59,Laptop
W36258,15536,1839,20-12-2024,102,Laptop
W36259,15825,1384,20-12-2024,100,Smart Tv
W36260,15362,2723,20-12-2024,92,Smart Tv
W36261,15435,4212,20-12-2024,57,Smart Tv
W36262,15067,2663,20-12-2024,95,Laptop
W36263,15695,2418,20-12-2024,118,Mobile
W36264,15159,1477,20-12-2024,111,Smart Tv
W36265,15271,118,20-12-2024,126,Laptop
W36266,15130,1185,20-12-2024,68,Laptop
W36267,15801,3409,20-12-2024,7,Smart Tv
W36268,15858,2495,20-12-2024,116,Smart Tv
W36269,15631,2316,20-12-2024,46,Shoe Box
W36270,15226,2304,20-12-2024,90,Laptop
W36271,15245,1514,20-12-2024,59,Mobile
W36272,15343,1170,20-12-2024,158,Mobile
W36273,15363,3842,20-12-2024,108,Smart Tv
W36274,15738,2349,20-12-2024,123,Laptop
W36275,15483,1593,20-12-2024,120,Laptop
W36276,15708,380,20-12-2024,106,Smart Tv
W36277,15325,3900,20-12-2024,39,Laptop
W36278,15056,283,20-12-2024,130,Laptop
W36279,15456,1148,20-12-2024,117,Laptop
W36280,15109,307,20-12-2024,94,Smart Tv
W36281,15551,2778,20-12-2024,90,Mobile
W36282,15256,1636,20-12-2024,105,Laptop
W36283,15943,3797,20-12-2024,97,Mobile
W36284,15674,2657,20-12-2024,99,Mobile
W36285,15606,1448,20-12-2024,103,Mobile
W36286,15847,865,20-12-2024,44,Smart Tv
W36287,15424,2656,20-12-2024,79,Laptop
W36288,15917,1314,20-12-2024,127,Laptop
W36289,15398,109,20-12-2024,97,Smart Tv
W36290,15908,1093,20-12-2024,88,Smart Tv
W36291,15616,1277,20-12-2024,133,Laptop
W36292,15552,534,20-12-2024,21,Smart Tv
W36293,15746,2407,20-12-2024,161,Mobile
W36294,15282,1158,20-12-2024,66,Mobile
W36295,15676,3742,20-12-2024,129,Mobile
W36296,15592,570,20-12-2024,143,Smart Tv
W36297,15976,2754,20-12-2024,93,Laptop
W36298,15227,2628,20-12-2024,85,Laptop
W36299,15913,3287,20-12-2024,105,Mobile
W36300,15943,1499,20-12-2024,141,Smart Tv
W36301,15853,1170,20-12-2024,153,Smart Tv
W36302,15574,2113,20-12-2024,109,Laptop
W36303,15407,109,20-12-2024,102,Mobile
W36304,15731,3558,20-12-2024,4,Mobile
W36305,15896,3195,20-12-2024,91,Laptop
W36306,15905,854,20-12-2024,95,Smart Tv
W36307,15242,2835,20-12-2024,98,Laptop
W36308,19975,3232,20-12-2024,138,Laptop
W36309,15322,17,20-12-2024,117,Smart Tv
W36310,15119,4148,20-12-2024,104,Mobile
W36311,15446,2012,20-12-2024,111,Laptop
W36312,15818,1140,20-12-2024,117,Laptop
W36313,15743,269,20-12-2024,73,Mobile
W36314,15228,3924,20-12-2024,53,Laptop
W36315,15759,3141,20-12-2024,100,Smart Tv
W36316,15226,1045,20-12-2024,86,Smart Tv
W36317,15429,1479,20-12-2024,70,Shoe Box
W36318,15611,1874,20-12-2024,96,Mobile
W36319,15840,23,20-12-2024,15,Laptop
W36320,15568,439,20-12-2024,16,Laptop
W36321,15085,1874,20-12-2024,44,Smart Tv
W36322,15311,2661,20-12-2024,92,Smart Tv
W36323,15833,2366,20-12-2024,133,Laptop
W36324,15949,2503,20-12-2024,115,Laptop
W36325,15112,3166,20-12-2024,135,Laptop
W36326,15807,3962,20-12-2024,82,Laptop
W36327,15394,717,20-12-2024,104,Smart Tv
W36328,15144,895,20-12-2024,79,Laptop
W36329,15021,279,20-12-2024,121,Laptop
W36330,15248,1823,20-12-2024,120,Smart Tv
W36331,15621,2389,20-12-2024,132,Laptop
W36332,15847,2819,20-12-2024,112,Laptop
W36333,15754,2952,20-12-2024,86,Smart Tv
W36334,15574,3635,20-12-2024,95,Smart Tv
W36335,15353,3061,20-12-2024,130,Smart Tv
W36336,15772,857,20-12-2024,31,Mobile
W36337,15537,1909,20-12-2024,99,Laptop
W36338,15188,133,20-12-2024,109,Laptop
W36339,15480,86,20-12-2024,135,Laptop
W36340,15887,2151,20-12-2024,94,Smart Tv
W36341,15899,3953,20-12-2024,103,Smart Tv
W36342,15573,2968,20-12-2024,93,Smart Tv
W36343,15090,2418,20-12-2024,119,Smart Tv
W36344,15768,1671,20-12-2024,97,Laptop
W36345,15125,1768,20-12-2024,92,Laptop
W36346,15871,1422,20-12-2024,59,Smart Tv
W36347,15106,4212,20-12-2024,110,Mobile
W36348,15051,3021,20-12-2024,50,Laptop
W36349,15403,2245,20-12-2024,128,Smart Tv
W36350,15664,1140,20-12-2024,120,Laptop
W36351,15605,1732,20-12-2024,127,Smart Tv
W36352,15566,1443,20-12-2024,22,Smart Tv
W36353,15625,3220,20-12-2024,13,Smart Tv
W36354,15030,2762,20-12-2024,7,Smart Tv
W36355,15142,51,20-12-2024,22,Laptop
W36356,15264,378,20-12-2024,177,Laptop
W36357,15051,113,20-12-2024,109,Laptop
W36358,15250,494,20-12-2024,50,Smart Tv
W36359,15178,1443,20-12-2024,126,Mobile
W36360,15334,507,20-12-2024,140,Smart Tv
W36361,15282,982,20-12-2024,93,Laptop
W36362,15601,105,20-12-2024,159,Smart Tv
W36363,15012,1578,20-12-2024,51,Laptop
W36364,15651,1739,20-12-2024,36,Mobile
W36365,15709,1105,20-12-2024,106,Mobile
W36366,15770,2815,20-12-2024,66,Mobile
W36367,15616,2291,20-12-2024,85,Mobile
W36368,15788,1139,20-12-2024,113,Laptop
W36369,15168,2566,20-12-2024,47,Laptop
W36370,15099,188,20-12-2024,63,Mobile
W36371,15546,3004,20-12-2024,119,Smart Tv
W36372,15617,2879,20-12-2024,63,Smart Tv
W36373,15045,1011,20-12-2024,110,Mobile
W36374,15600,3759,20-12-2024,108,Smart Tv
W36375,15289,1597,20-12-2024,60,Smart Tv
W36376,15285,2113,20-12-2024,111,Smart Tv
W36377,15914,207,20-12-2024,14,Laptop
W36378,15594,326,20-12-2024,118,Smart Tv
W36379,15334,558,20-12-2024,128,Laptop
W36380,15181,2830,20-12-2024,91,Laptop
W36382,15854,631,20-12-2024,106,Laptop
W36383,15524,194,20-12-2024,113,Mobile
W36384,15734,1712,20-12-2024,86,Smart Tv
W36385,15333,967,20-12-2024,110,Laptop
W36386,15562,3859,20-12-2024,93,Mobile
W36387,15018,3224,20-12-2024,116,Toaster
W36388,15363,2879,20-12-2024,118,Laptop
W36389,15648,3772,20-12-2024,61,Laptop
W36390,15918,636,20-12-2024,101,Smart Tv
W36391,15240,2076,20-12-2024,157,Smart Tv
W36392,15705,3844,20-12-2024,105,Mobile
W36393,15839,1191,20-12-2024,123,Mobile
W36394,15210,526,20-12-2024,108,Mobile
W36395,15072,3900,20-12-2024,89,Laptop
W36396,15494,2050,20-12-2024,78,Laptop
W36397,15229,942,20-12-2024,86,Mobile
W36398,15766,1353,20-12-2024,113,Mobile
W36399,15554,438,20-12-2024,115,Mobile
W36400,15673,2513,20-12-2024,118,Mobile
W36401,15126,1612,20-12-2024,93,Mobile
W36402,15175,675,20-12-2024,132,Smart Tv
W36403,15911,2730,20-12-2024,105,Laptop
W36404,15110,2503,20-12-2024,125,Smart Tv
W36405,15719,2722,20-12-2024,83,Laptop
W36406,15382,2000,20-12-2024,81,Laptop
W36407,15289,1991,20-12-2024,7,Smart Tv
W36408,15237,1612,20-12-2024,91,Laptop
W36409,15446,1164,20-12-2024,113,Laptop
W36410,15456,824,20-12-2024,82,Laptop
W36411,15377,2769,20-12-2024,9,Laptop
W36412,15784,109,20-12-2024,100,Smart Tv
W36413,15306,675,20-12-2024,78,Laptop
W36414,15512,1039,20-12-2024,64,Laptop
W36415,15910,950,20-12-2024,8,Laptop
W36416,15361,1208,20-12-2024,11,Smart Tv
W36417,15122,1531,20-12-2024,145,Laptop
W36418,15830,2055,20-12-2024,102,Smart Tv
W36419,15412,308,20-12-2024,93,Smart Tv
W36420,15892,3283,20-12-2024,97,Laptop
W36421,15039,2722,20-12-2024,82,Mobile
W36422,15249,1199,20-12-2024,64,Smart Tv
W36423,15645,2401,20-12-2024,116,Mobile
W36424,15634,2729,20-12-2024,6,Laptop
W36425,15771,4212,20-12-2024,12,Laptop
W36426,15044,271,20-12-2024,101,Smart Tv
W36428,15579,1739,20-12-2024,86,Mobile
W36429,15509,574,20-12-2024,62,Mobile
W36430,15599,2646,20-12-2024,80,Laptop
W36431,15719,2961,20-12-2024,99,Laptop
W36432,15885,965,20-12-2024,12,Laptop
W36433,15524,2549,20-12-2024,73,Mobile
W36434,15194,1162,20-12-2024,94,Laptop
W36435,15693,3456,20-12-2024,135,Smart Tv
W36436,15261,909,20-12-2024,84,Smart Tv
W36437,15556,1595,20-12-2024,80,Smart Tv
W36438,15615,3532,20-12-2024,52,Unknown
W36439,15734,378,20-12-2024,183,Smart Tv
W36440,15235,1834,20-12-2024,35,Laptop
W36441,15508,3742,20-12-2024,126,Mobile
W36442,15251,2328,20-12-2024,101,Laptop
W36443,15107,1597,20-12-2024,109,Laptop
W36444,15203,4025,20-12-2024,113,Smart Tv
W36445,15724,2418,20-12-2024,109,Laptop
W36446,15046,1225,20-12-2024,66,Mobile
W36447,15047,194,20-12-2024,60,Mobile
W36448,15111,821,20-12-2024,79,Laptop
W36449,15416,1170,20-12-2024,75,Mobile
W36450,15407,2912,20-12-2024,134,Mobile
W36451,15965,2090,20-12-2024,122,Laptop
W36452,15111,2952,20-12-2024,82,Smart Tv
